TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3082967,0.0,106217.0,,,2.0,-29.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,384.0,507.0,,,,,,,,New,NotFound,,chrome 58.0 for android,,,,F,F,T,T,mobile,moto x4 Build/NPW26.83-18-2-0-4
3083036,-20.0,175381.0,,,4.0,-25.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3083142,0.0,98366.0,,,0.0,-21.0,,,,,100.0,NotFound,20.0,-360.0,New,NotFound,225.0,,427.0,417.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3083090,-5.0,147286.0,,,13.0,-8.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 50.0 for android,,,,F,F,T,F,mobile,Moto G Play Build/MPIS24.241-15.3-7
3083157,0.0,189378.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K580 Build/MRA58K
3088852,-5.0,46907.0,,,17.0,-4.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,489.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,3440x1440,match_status:2,T,F,T,F,desktop,Windows
3083364,-20.0,223136.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
3083402,-5.0,417946.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3089093,-5.0,163997.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,410.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3083325,-20.0,419564.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3089162,-5.0,88587.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,542.0,489.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3089131,0.0,32284.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,638.0,549.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,MacOS
3089129,0.0,223684.0,1.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,410.0,549.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
3089345,0.0,116018.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
3083515,-5.0,564508.0,,,3.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3083619,-5.0,116643.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,427.0,411.0,,,,,,,,Found,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3083695,-5.0,62570.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,320.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3089435,-5.0,168363.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3083631,0.0,179677.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3083640,0.0,102575.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K580 Build/MRA58K
3083585,-10.0,99587.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3083679,-5.0,196062.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,411.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3083665,-5.0,127232.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,411.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3083805,0.0,234173.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,139.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K580 Build/MRA58K
3083759,-20.0,489903.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3089612,-10.0,46241.0,,,0.0,-23.0,4.0,-3.0,,,100.0,NotFound,11.0,-300.0,New,NotFound,166.0,13.0,117.0,549.0,420.0,14.0,IP_PROXY:TRANSPARENT,11.0,355.0,184.0,Found,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
3083880,-10.0,81669.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3083933,-20.0,105767.0,,,-10.0,-10.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,345.0,507.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
3083954,-5.0,282514.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 49.0,,,,F,T,T,F,desktop,
3083994,-5.0,152274.0,,,0.0,-9.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,410.0,556.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3083967,-5.0,110298.0,0.0,0.0,-4.0,-6.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3083998,-5.0,121065.0,0.0,-9.0,2.0,-28.0,,,0.0,-9.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3089786,-5.0,70264.0,,,2.0,-21.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,410.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3084064,0.0,204525.0,,,-3.0,-100.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,G3223 Build/42.0.A.4.101
3084209,-5.0,240910.0,0.0,-9.0,4.0,-28.0,,,0.0,-9.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3084112,-5.0,109326.0,0.0,-9.0,2.0,-28.0,,,0.0,-9.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3084149,-20.0,170641.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084094,-5.0,218207.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3084252,0.0,241785.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,305.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,F3213 Build/36.1.A.1.86
3084229,0.0,119603.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3084237,0.0,124554.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-T710 Build/NRD90M
3084473,-5.0,76244.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3084329,-5.0,140787.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,574.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3084550,-5.0,149669.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,384.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3090208,-10.0,129788.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084561,-5.0,225074.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084483,-20.0,200115.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084630,-5.0,360484.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084606,-20.0,322362.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3090419,-15.0,64464.0,,,,,15.0,-100.0,2.0,-11.0,97.66999816894533,NotFound,52.0,-300.0,New,NotFound,,,,,599.0,14.0,IP_PROXY:ANONYMOUS,11.0,205.0,184.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,3440x1440,match_status:2,T,F,T,T,desktop,rv:11.0
3096556,-10.0,179886.0,0.0,0.0,2.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1024x768,match_status:2,T,F,T,T,desktop,MDDRJS
3084709,-5.0,175915.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,266.0,595.0,,,,,,,,Found,NotFound,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3084617,-5.0,167512.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084828,0.0,114394.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,Hisense F23 Build/NRD90M
3084876,0.0,219119.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,Hisense F23 Build/NRD90M
3079253,-5.0,63795.0,,,20.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,,432.0,214.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
3084776,0.0,137797.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,Hisense F23 Build/NRD90M
3084805,-5.0,150918.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,469.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3096635,-5.0,96686.0,,,12.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,432.0,214.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari generic,32.0,2208x1242,match_status:2,T,F,T,F,mobile,iOS Device
3084935,-5.0,258705.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
3090769,0.0,29261.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3084923,0.0,147645.0,0.0,0.0,3.0,-11.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,mobile safari 11.0,,,,F,F,T,T,mobile,
3084952,0.0,201824.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,384.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Lenovo K33b36 Build/MMB29M
3084977,0.0,395661.0,,,0.0,-1.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3084863,-5.0,138931.0,,,0.0,-9.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085010,-20.0,269826.0,,,2.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,484.0,507.0,,,,,,,,New,NotFound,,android webview 4.0,,,,F,F,F,T,mobile,Moto E (4) Build/NMA26.42-69
3084991,-5.0,277642.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084992,-5.0,93240.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3096883,-5.0,149883.0,,,23.0,-14.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,410.0,214.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3085041,0.0,340201.0,,,-8.0,-11.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,345.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,XT1563 Build/MPD24.107-52
3085127,0.0,103637.0,0.0,0.0,-5.0,-11.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,15.0,345.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,XT1563 Build/MPD24.107-52
3085196,0.0,175577.0,0.0,0.0,-7.0,-11.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,15.0,345.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,XT1563 Build/MPD24.107-52
3097116,-5.0,64639.0,,,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,New,NotFound,166.0,,410.0,484.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3085224,-20.0,391959.0,,,0.0,-4.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3091131,-5.0,145241.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
3085236,-15.0,229234.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,266.0,610.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Studio
3085285,-5.0,387380.0,,,0.0,-8.0,,,0.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3091208,-5.0,259399.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,600.0,,,,,,,,New,NotFound,Windows 7,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:57.0
3085338,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091325,-5.0,164974.0,,,0.0,-3.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_11_5,safari generic,24.0,1920x1080,match_status:2,T,T,F,T,desktop,MacOS
3097357,-5.0,39598.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,312.0,214.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3085405,-5.0,103691.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,384.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085554,-5.0,178204.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085478,-20.0,133837.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,417.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085563,-5.0,166298.0,,,3.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3085652,-5.0,338730.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,497.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3085753,-20.0,345496.0,,,-9.0,-36.0,,,0.0,0.0,96.72000122070312,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3080252,-5.0,81443.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,621.0,611.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
3085870,-35.0,79265.0,,,-2.0,-100.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3097870,0.0,180046.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Mac OS X 10_9_5,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3085943,-5.0,146449.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085912,0.0,220307.0,,,0.0,-9.0,,,,,100.0,NotFound,,-360.0,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3086004,-5.0,239286.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3091950,-5.0,169857.0,,,0.0,-15.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,15.0,352.0,472.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,F,mobile,iOS Device
3086037,-5.0,164444.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085923,0.0,131481.0,,,-4.0,-19.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A720F Build/NRD90M
3085968,-5.0,125203.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3085931,-20.0,230161.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3086058,-10.0,91765.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3086123,-20.0,67563.0,,,-5.0,-5.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,345.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3097999,0.0,82736.0,,,1.0,0.0,,,,,100.0,NotFound,,-300.0,Found,NotFound,166.0,15.0,390.0,549.0,,,,,,,,Found,NotFound,Mac OS X 10_11_6,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3085992,-20.0,97924.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3086047,-5.0,130467.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3086106,0.0,236370.0,,,-2.0,-8.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,345.0,507.0,,,,,,,,New,NotFound,,chrome 56.0 for android,,,,F,F,T,T,mobile,Moto C Build/NRD90M.046
3086297,-5.0,138104.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3086239,-5.0,53825.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,574.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3086433,-40.0,157861.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,254.0,507.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
3092325,-5.0,149695.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3092401,-5.0,40584.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3086321,-5.0,197059.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,541.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3086482,-5.0,242886.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,541.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3086492,-20.0,259520.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,541.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3092462,-5.0,179027.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3086652,0.0,381682.0,0.0,0.0,11.0,-26.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,F5121 Build/34.3.A.0.252
3092620,-5.0,946757.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
3098788,0.0,22070.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Android 7.1.1,samsung browser 6.2,32.0,,match_status:2,T,F,T,T,mobile,SAMSUNG SM-N950U Build/NMF26X
